"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"M5Model_Dresslar.nlogo"
"randotime"
"04/20/2025 08:42:55:619 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"run_number","Randos?","weirdness","farm_cost","fission_energy","swidden_radius","the_min_fertility","move_rate","step","count_households","mean_fission_rate","mean_farm_dist","mean_min_fertility","mean_move_threshold","mean_vegetation"
"28","true","80","8","150","12","80","50","15500","115","1.832171178200798","11.947826086956521","0.7714850944046048","49.10169214662578","40.80805803352612"
"27","true","80","8","150","12","80","50","26000","125","1.9976947376888154","15.408","0.7908873751656942","51.33840919652124","36.35231840015685"
"23","true","80","8","150","12","80","50","32000","124","2.007932499907933","12.661290322580646","0.7286063652547091","51.08647818184174","37.31565532790903"
"19","true","80","5","150","12","80","50","43000","122","1.520973298020162","17","0.5012721499147168","43.98782521199923","43.058327614939714"
"22","true","80","8","150","12","80","50","43000","164","2.030494544452224","9.890243902439025","0.7171094471015538","49.83278993651617","28.729634349573573"
"28","true","80","8","150","12","80","50","16000","137","1.921557879381345","10.554744525547445","0.7923031467465733","49.15390414928698","39.46142535045584"
"20","true","80","5","150","12","80","50","40000","107","1.5614583531849697","17.55140186915888","0.5163370515325016","44.91329800488929","43.32849720615626"
"23","true","80","8","150","12","80","50","32500","120","1.958243219654521","12.708333333333334","0.7245735727347782","49.44592370219689","37.090383295755316"
"27","true","80","8","150","12","80","50","26500","112","2.0003604945115514","15.3125","0.7973722712468537","50.40565527055942","36.55788648171748"
"22","true","80","8","150","12","80","50","43500","140","1.9770012920644848","10.835714285714285","0.6958436401023252","50.350751581979004","29.237231643956473"
"19","true","80","5","150","12","80","50","43500","136","1.5289139207659235","17.330882352941178","0.5104414179800176","45.800892340821974","42.89893147730615"
"28","true","80","8","150","12","80","50","16500","130","1.8871627402045121","11.907692307692308","0.7801532884058682","49.73372661145981","39.47103225174003"
"23","true","80","8","150","12","80","50","33000","115","1.9073459901077698","12.939130434782609","0.7140989937193085","49.991670756783066","37.245760219586316"
"20","true","80","5","150","12","80","50","40500","119","1.5866737316457213","18.327731092436974","0.5044649096618963","45.10558881755691","43.27046368003137"
"27","true","80","8","150","12","80","50","27000","118","2.0936596329294406","14.610169491525424","0.7878309829476631","51.38326826610524","36.20605822958534"
"22","true","80","8","150","12","80","50","44000","138","1.9446228887390913","10.942028985507246","0.7126359932678773","50.47889215702723","29.06499362807568"
"23","true","80","8","150","12","80","50","33500","120","1.9801837788563268","13.133333333333333","0.7071579363383392","50.60168640689179","36.96617978629546"
"28","true","80","8","150","12","80","50","17000","136","1.9754551302596017","12.117647058823529","0.7622331454106785","50.223131966373764","38.68738358984413"
"19","true","80","5","150","12","80","50","44000","126","1.51490028213366","17.206349206349206","0.4762867267675255","44.24150496005978","42.79551024409372"
"27","true","80","8","150","12","80","50","27500","105","2.1140532556010996","13.933333333333334","0.7938017207126505","51.59097237307626","36.285560239192236"
"22","true","80","8","150","12","80","50","44500","165","1.9829452483339758","10.436363636363636","0.6913873751377786","50.17911348564355","28.022546809136358"
"20","true","80","5","150","12","80","50","41000","116","1.4857739858366583","17.517241379310345","0.5314792377756984","42.23962748241077","43.15429859817665"
"23","true","80","8","150","12","80","50","34000","103","2.012404505925938","13.718446601941748","0.7204225201756175","50.6876209909128","37.170473482991866"
"28","true","80","8","150","12","80","50","17500","151","1.9807120634148905","12.172185430463577","0.7980172161842239","49.71945743360988","38.27340456817959"
"27","true","80","8","150","12","80","50","28000","114","2.1889452081672554","13.026315789473685","0.7723620355251841","52.07195386795563","36.116851289089304"
"22","true","80","8","150","12","80","50","45000","185","2.05853602060045","9.92972972972973","0.6760058589298821","50.938729247278815","26.71816488579551"
"19","true","80","5","150","12","80","50","44500","116","1.5001245483241834","16.50862068965517","0.4816941389981849","46.04037183623251","42.809332418390355"
"20","true","80","5","150","12","80","50","41500","120","1.5628230279008581","18.058333333333334","0.4974882318955486","43.49405739113356","43.14547593373199"
"23","true","80","8","150","12","80","50","34500","102","1.9602451589192458","14.284313725490197","0.7419129341694389","50.2996674666538","37.35663170277424"
"27","true","80","8","150","12","80","50","28500","133","2.1198501081350534","12.571428571428571","0.7607084239024416","50.941554930106044","35.39153024213312"
"28","true","80","8","150","12","80","50","18000","149","1.9351352026113189","13.395973154362416","0.7953796208418656","50.621430239276584","38.12194882854622"
"22","true","80","8","150","12","80","50","45500","172","2.0310557175168307","10.773255813953488","0.7035971609868229","50.699947960493844","27.12292912459563"
"23","true","80","8","150","12","80","50","35000","103","2.032603099345456","13.699029126213592","0.7439293862078209","51.0802429660297","37.18076659151063"
"19","true","80","5","150","12","80","50","45000","121","1.5156654995655827","17.198347107438018","0.46907899897055594","43.44591710909725","42.76766983629056"
"20","true","80","5","150","12","80","50","42000","114","1.5271459809015584","17.166666666666668","0.48658135049455825","43.13907490350132","43.10155867071856"
"27","true","80","8","150","12","80","50","29000","143","2.0261575743972338","13.909090909090908","0.7754662896493221","50.38348510898628","34.46211155769042"
"22","true","80","8","150","12","80","50","46000","164","2.006150417065439","11.091463414634147","0.7100113167067138","49.951846524349115","27.312910498970687"
"28","true","80","8","150","12","80","50","18500","140","2.0248861999539387","13.042857142857143","0.7880851018141716","50.70303751841305","38.33800607783551"
"23","true","80","8","150","12","80","50","35500","101","2.016571212301715","13.950495049504951","0.7501926472366919","51.27197913232265","37.130575433781004"
"27","true","80","8","150","12","80","50","29500","117","2.0797320296778765","13.991452991452991","0.7693554699716029","50.7823449640522","34.6935594549554"
"19","true","80","5","150","12","80","50","45500","121","1.5184377281738357","17.239669421487605","0.5237108503693135","42.322540253035505","42.69689246152338"
"22","true","80","8","150","12","80","50","46500","145","2.052314835892848","11.482758620689655","0.6991806590107462","50.615505338662075","27.130673463385943"
"20","true","80","5","150","12","80","50","42500","118","1.513324497282985","17.720338983050848","0.5277721216066378","44.34552208425932","42.99647093422214"
"28","true","80","8","150","12","80","50","19000","142","1.9611280572867928","13.401408450704226","0.7679245481118229","50.48271473978586","38.312028232526224"
"23","true","80","8","150","12","80","50","36000","98","1.871813891072168","14.785714285714286","0.7229255982266033","48.53462992902981","37.135280854818156"
"27","true","80","8","150","12","80","50","30000","133","2.0483852251116477","12.699248120300751","0.736856689627008","50.60217871214247","34.47563964317224"
"22","true","80","8","150","12","80","50","47000","165","2.0278377858188827","11.93939393939394","0.739572169569189","51.22038618588784","26.70571512596804"
"23","true","80","8","150","12","80","50","36500","84","2.0408820809676325","13.607142857142858","0.7358231149301098","51.660392008877125","37.36212136065092"
"19","true","80","5","150","12","80","50","46000","128","1.459696826185907","17.1328125","0.5307353367901664","43.75797444721124","42.65258308009019"
"20","true","80","5","150","12","80","50","43000","123","1.5016589811666816","17.365853658536587","0.5233795952727535","43.39935480230271","42.95970983236938"
"28","true","80","8","150","12","80","50","19500","138","1.9060245884452092","13.96376811594203","0.7323228722606231","50.383950684729854","38.40643074208411"
"27","true","80","8","150","12","80","50","30500","122","2.0092635989343943","12.680327868852459","0.7702634110226919","50.568450619541615","34.27075776884619"
"23","true","80","8","150","12","80","50","37000","75","2.2006619113432575","13.56","0.7086053825391873","50.83431101528217","37.66346436623861"
"22","true","80","8","150","12","80","50","47500","152","1.992715272876735","12.414473684210526","0.7265721555653792","50.184172449902704","26.792471326340554"
"19","true","80","5","150","12","80","50","46500","120","1.4626551358798745","17.875","0.5465873945697762","43.35238339511666","42.499460837172826"
"27","true","80","8","150","12","80","50","31000","140","2.178405041999379","12.442857142857143","0.7764499659759512","51.29192632317855","33.59690226448387"
"28","true","80","8","150","12","80","50","20000","139","1.8805791282270596","14.762589928057555","0.7305574601891899","49.33115122431527","38.27056170963631"
"20","true","80","5","150","12","80","50","43500","110","1.4469268494485186","18.363636363636363","0.4940059719260325","43.22154896062411","42.84472110577394"
"23","true","80","8","150","12","80","50","37500","95","2.0459068077782887","12.663157894736843","0.6999057700717914","51.58363533884297","36.9325556318008"
"22","true","80","8","150","12","80","50","48000","148","1.8839586176506056","12.155405405405405","0.7296488774913126","50.16843071838796","26.700225468091364"
"27","true","80","8","150","12","80","50","31500","148","2.1248438071592033","13.114864864864865","0.7932733566273094","50.995489396936925","32.972159592196846"
"23","true","80","8","150","12","80","50","38000","104","2.0327386699242114","13.10576923076923","0.6796905284744453","50.31349221941636","36.329575531810605"
"28","true","80","8","150","12","80","50","20500","116","1.9920971218122503","13.870689655172415","0.7408023035779956","50.067063899526744","38.69836290559749"
"19","true","80","5","150","12","80","50","47000","127","1.5157530355409388","17.669291338582678","0.5144242176090927","44.044313274913634","42.47446328791295"
"20","true","80","5","150","12","80","50","44000","117","1.4353422698857674","17.76923076923077","0.5286742324788332","41.68640735786522","42.8104107440447"
"22","true","80","8","150","12","80","50","48500","143","1.9223311773025218","12.608391608391608","0.7502952412638978","50.65282014055174","26.483678070777376"
"23","true","80","8","150","12","80","50","38500","94","2.010091568198272","13.542553191489361","0.681715381045747","50.706811240054755","36.52573277129693"
"27","true","80","8","150","12","80","50","32000","129","2.127671170146144","12.813953488372093","0.7919602818335288","50.73922343247966","32.89344181942947"
"28","true","80","8","150","12","80","50","21000","119","2.0680902023294903","13.327731092436975","0.7678782867139664","51.6196282097742","38.33526124889717"
"22","true","80","8","150","12","80","50","49000","131","1.9195454537628085","13.259541984732824","0.7715958670927979","50.3324271476782","26.747573767277718"
"19","true","80","5","150","12","80","50","47500","124","1.524341045142383","18.274193548387096","0.5289405986558643","42.171808483131144","42.36957161062641"
"20","true","80","5","150","12","80","50","44500","115","1.4271301715868914","17.63478260869565","0.5088945677928645","41.53123787243799","42.80403881972356"
"23","true","80","8","150","12","80","50","39000","103","2.134995899053074","11.611650485436893","0.6814968314282669","50.62431405822318","36.22321341044996"
"27","true","80","8","150","12","80","50","32500","154","2.031500596313182","12.941558441558442","0.7813345394437176","50.08261306796651","32.605528869718654"
"28","true","80","8","150","12","80","50","21500","108","2.0438366069055625","13.86111111111111","0.7610616205201778","50.736406014897554","38.59160866581708"
"22","true","80","8","150","12","80","50","49500","109","2.0021160074407787","12.495412844036696","0.7707470096338124","49.661018626313705","26.988138417802176"
"23","true","80","8","150","12","80","50","39500","106","2.1046043278265145","12.518867924528301","0.6794762702813054","50.90761452512897","35.78805999411822"
"19","true","80","5","150","12","80","50","48000","126","1.435938695240112","18.08730158730159","0.49238619812366713","43.077270993610874","42.30251936084698"
"27","true","80","8","150","12","80","50","33000","133","2.077496095947316","13.473684210526315","0.7836105177752309","51.074230199696764","32.8641309675522"
"20","true","80","5","150","12","80","50","45000","118","1.4148341403344544","18.906779661016948","0.5098885723187305","44.35241437486312","42.823742770316635"
"22","true","80","8","150","12","80","50","50000","142","2.059930074671304","12.028169014084508","0.7126556885486389","50.570503315798064","26.32555631800804"
"29","true","80","8","150","12","80","50","0","2","1.5","12","0.8","50","50"
"28","true","80","8","150","12","80","50","22000","120","1.9835198737959658","13.425","0.751488298171939","50.08659325429643","38.27311047936477"
"23","true","80","8","150","12","80","50","40000","115","2.072815472061639","12.68695652173913","0.7143960680196257","50.8476447436092","35.34104499558867"
"30","true","80","8","150","12","80","50","0","2","1.5","12","0.8","50","50"
"27","true","80","8","150","12","80","50","33500","166","2.114049246015534","11.506024096385541","0.7763988470945858","50.6259517733996","31.183021272424273"
"30","true","80","8","150","12","80","50","500","5","1.4167493624426217","8.2","0.7965952571538726","50.62328622725965","49.723066366042545"
"19","true","80","5","150","12","80","50","48500","133","1.4836887650317803","17.62406015037594","0.5272950740243709","43.41715284750123","42.322517400254874"
"20","true","80","5","150","12","80","50","45500","118","1.4941604581119008","18.296610169491526","0.5159487595996846","43.49273630532594","42.78570728359965"
"23","true","80","8","150","12","80","50","40500","108","2.017835308503909","13.833333333333334","0.7156207729003808","50.81633470881083","35.23017351240075"
"30","true","80","8","150","12","80","50","1000","65","1.385339129736848","6.384615384615385","0.7547668707820341","48.971053134163334","47.16351338104108"
"28","true","80","8","150","12","80","50","22500","107","1.9482370377333424","14.271028037383177","0.7530184257989867","50.2712620086196","38.23095774924027"
"27","true","80","8","150","12","80","50","34000","161","2.1688288273343863","11.91304347826087","0.7747726422330555","50.84419337762046","31.167924713263407"
"30","true","80","8","150","12","80","50","1500","57","1.4011240062032702","8.263157894736842","0.7407558973614584","48.06838589183376","47.345456327811"
"23","true","80","8","150","12","80","50","41000","110","2.071643352369007","13.909090909090908","0.7133878040021241","50.25949912740204","35.360062738947164"
"28","true","80","8","150","12","80","50","23000","119","2.0212434486842565","12.966386554621849","0.7454298082710331","50.64287509197622","37.670424468189395"
"20","true","80","5","150","12","80","50","46000","119","1.5223578809185914","18.126050420168067","0.5138899492139011","43.820983975003614","42.806293500637196"
"19","true","80","5","150","12","80","50","49000","134","1.446848209795282","17.582089552238806","0.5603295801329604","42.60831736875163","42.09204979903931"
"30","true","80","8","150","12","80","50","2000","57","1.4430287909815476","9.894736842105264","0.7167494474688141","47.65705370400591","47.18008038427605"
"27","true","80","8","150","12","80","50","34500","156","2.0880198931675547","12.173076923076923","0.7750181811110188","50.90284292890527","31.143417312028234"
"23","true","80","8","150","12","80","50","41500","87","2.105348475496241","13.229885057471265","0.6915375177681006","51.550508701866136","35.61199882364474"
"30","true","80","8","150","12","80","50","2500","51","1.4176231435984283","11.235294117647058","0.7080348334950818","48.96134329051694","47.338986373884914"
"28","true","80","8","150","12","80","50","23500","112","2.046275998249718","12.741071428571429","0.7093890100305609","49.82419607419929","37.08675620037251"
"20","true","80","5","150","12","80","50","46500","120","1.5065446628685766","17.225","0.5372590215786899","43.91543376241315","42.772669346142536"
"27","true","80","8","150","12","80","50","35000","155","2.111797027891826","13.412903225806451","0.786458724244588","51.245121260286645","30.854720125477893"
"30","true","80","8","150","12","80","50","3000","48","1.5583575486635128","11.604166666666666","0.7483234281795502","47.82401718363078","47.52504656406235"
"23","true","80","8","150","12","80","50","42000","95","2.023961755426331","13.31578947368421","0.693103722682221","50.83211190565458","35.30947946279777"
"19","true","80","5","150","12","80","50","49500","131","1.56586111245485","17.671755725190838","0.5493055944654959","43.622184653446276","42.09283403587884"
"30","true","80","8","150","12","80","50","3500","53","1.5620344289737804","12","0.7211643876003561","48.2918207603904","47.222723262425255"
"28","true","80","8","150","12","80","50","24000","126","2.1821224139524915","12.968253968253968","0.7196706356738092","50.96052373673241","36.758160964611314"
"23","true","80","8","150","12","80","50","42500","84","2.009787956683432","14.142857142857142","0.6695204642612739","49.89868429482523","35.55955298500147"
"27","true","80","8","150","12","80","50","35500","144","2.0742829375762373","13.166666666666666","0.7990540157038084","50.888436271007386","30.82021370453877"
"20","true","80","5","150","12","80","50","47000","125","1.5497184876579395","16.696","0.5339453716755813","44.594994276709386","42.696108224683854"
"30","true","80","8","150","12","80","50","4000","57","1.6503462035463825","10.368421052631579","0.7348272907356472","48.78339100590844","47.010685226938534"
"19","true","80","5","150","12","80","50","50000","133","1.5519227830566487","17.278195488721803","0.5741990621757536","43.92843559481247","42.07146358200176"
"23","true","80","8","150","12","80","50","43000","103","2.0546859714159624","12.271844660194175","0.689235371819185","50.99654869052821","34.68101166552299"
"28","true","80","8","150","12","80","50","24500","127","2.132406393974138","12.48031496062992","0.7467151288236533","50.138204063922146","36.56367022840898"
"30","true","80","8","150","12","80","50","4500","73","1.6969927779877119","11.506849315068493","0.8053543631844451","49.18908157193582","46.26075874914224"
"27","true","80","8","150","12","80","50","36000","146","2.080432384987172","14.034246575342467","0.7961243883344398","50.81431005500164","31.005293598666796"
"20","true","80","5","150","12","80","50","47500","124","1.4453683377164768","16.443548387096776","0.561905674466894","44.22237746674262","42.6097441427311"
"23","true","80","8","150","12","80","50","43500","108","2.0664875204665214","9.851851851851851","0.6869770316965108","50.79733606870915","34.078325654347616"
"30","true","80","8","150","12","80","50","5000","66","1.696248031749641","11.696969696969697","0.795110647171923","49.133393174238755","46.20929320654838"
"28","true","80","8","150","12","80","50","25000","121","2.1354057476896093","12.702479338842975","0.7493277513515142","50.86731574127693","35.94931869424566"
"27","true","80","8","150","12","80","50","36500","161","2.090050256872269","12.919254658385093","0.8000734669642483","51.185921178657146","30.04930889128517"
"23","true","80","8","150","12","80","50","44000","97","1.9580624863829688","10.917525773195877","0.6674639194511637","49.570684217046626","34.01254778943241"
"30","true","80","8","150","12","80","50","5500","73","1.7852288138571955","12.917808219178083","0.7755190631722326","50.29528995022169","45.935006371924324"
"20","true","80","5","150","12","80","50","48000","118","1.5336102612332838","16.661016949152543","0.5563285575870546","43.28177716191023","42.58984413292814"
"28","true","80","8","150","12","80","50","25500","139","2.136528807545846","12.992805755395683","0.7538929362757896","51.55622831046241","35.2833055582786"
"30","true","80","8","150","12","80","50","6000","74","1.7478991839052815","12.972972972972974","0.7400948985666354","48.531202780687416","45.942064503480054"
"23","true","80","8","150","12","80","50","44500","101","1.9713502639475955","11.841584158415841","0.697016184050084","50.63401714763331","34.01244975982747"
"27","true","80","8","150","12","80","50","37000","161","2.098485741789009","13.322981366459627","0.7982769560145405","50.61357359664812","30.263601607685523"
"30","true","80","8","150","12","80","50","6500","69","1.6700640701543907","14.246376811594203","0.722383075078646","49.56703378972545","46.047446328791295"
"23","true","80","8","150","12","80","50","45000","102","2.071863833387661","11.509803921568627","0.6767799787645855","51.08232396712878","33.424468189393195"
"20","true","80","5","150","12","80","50","48500","129","1.5094950508620322","16.74418604651163","0.55794129400422","43.612481572065484","42.4907362023331"
"28","true","80","8","150","12","80","50","26000","134","2.1019140803911966","13.567164179104477","0.7833418216466187","51.356373150634816","35.48524654445642"
"27","true","80","8","150","12","80","50","37500","151","2.047256895526534","13.973509933774835","0.7875044700057404","50.490131614254416","30.481325360258797"
"30","true","80","8","150","12","80","50","7000","57","1.640407162277547","14.192982456140351","0.7065165598974594","47.97390725009213","46.04411332222331"
"23","true","80","8","150","12","80","50","45500","124","2.0755162059224146","11.629032258064516","0.6724184555719643","50.29837820145198","32.923732967356145"
"20","true","80","5","150","12","80","50","49000","127","1.5126009628816557","16.881889763779526","0.5661595078996344","44.67987806038029","42.51847858053132"
"30","true","80","8","150","12","80","50","7500","93","1.827488164293983","9.161290322580646","0.6895900419434928","49.11432056957138","44.268699147142435"
"28","true","80","8","150","12","80","50","26500","134","2.1466007004977734","13.85820895522388","0.7605744710332137","50.884517309501675","35.65650426428782"
"27","true","80","8","150","12","80","50","38000","129","2.086612535053041","13.612403100775193","0.7683038210991888","51.61952976939146","30.50426428781492"
"23","true","80","8","150","12","80","50","46000","142","2.0636454839692675","11.091549295774648","0.6879291671538734","50.79825401295586","32.05744534849524"
"30","true","80","8","150","12","80","50","8000","103","1.8243603592156328","10.368932038834952","0.7154624532755077","48.27161171091336","43.702774237819824"
"27","true","80","8","150","12","80","50","38500","152","2.0543056786700746","13.111842105263158","0.7601087276930463","51.28959924984021","30.252034114302518"
"20","true","80","5","150","12","80","50","49500","125","1.5234278632608793","17.736","0.5536876171263682","43.70375045942024","42.47113028134497"
"28","true","80","8","150","12","80","50","27000","118","2.0640232279832817","14.161016949152541","0.7380641150589882","51.46418272079334","35.87795314184884"
"23","true","80","8","150","12","80","50","46500","140","2.066591737129374","11.914285714285715","0.7151272926232626","50.477610125036655","31.639741201842956"
"30","true","80","8","150","12","80","50","8500","101","1.865991054298964","10.435643564356436","0.7354812410615615","50.15109472006154","43.53779041270464"
"27","true","80","8","150","12","80","50","39000","159","2.124882348813602","13.157232704402515","0.7508351482841182","50.66647412238421","29.761003823154592"
"23","true","80","8","150","12","80","50","47000","147","2.0640062933487258","12.89795918367347","0.7091534543798987","50.67372378870602","31.385550436231743"
"30","true","80","8","150","12","80","50","9000","105","1.755103388209","11.123809523809523","0.760104446395845","49.386665741355436","43.307812959513775"
"28","true","80","8","150","12","80","50","27500","125","2.023391422989035","14.472","0.7302813621864775","50.40719623543148","36.081364572100775"
"20","true","80","5","150","12","80","50","50000","121","1.4023452832466425","17.31404958677686","0.5626824053420031","42.145145112475284","42.28565826879718"
"30","true","80","8","150","12","80","50","9500","104","1.7596155289693425","11.538461538461538","0.7357173908552961","48.086903350021025","43.43485932751691"
"27","true","80","8","150","12","80","50","39500","136","2.070202964966608","13.713235294117647","0.759296344395215","51.16668235806758","30.12587001274385"
"23","true","80","8","150","12","80","50","47500","157","2.1002822185532666","12.280254777070065","0.7145370099591284","50.71151042850146","30.848250171551808"
"28","true","80","8","150","12","80","50","28000","113","2.0525340499394047","13.752212389380531","0.7265522013580608","50.38461186526294","36.055974904421134"
"30","true","80","8","150","12","80","50","10000","98","1.76737553449645","12.5","0.7400251611292185","49.79524982140078","43.29634349573571"
"27","true","80","8","150","12","80","50","40000","132","2.0688231910604276","14.477272727272727","0.7682253224248204","51.10500194078368","30.357023821194"
"23","true","80","8","150","12","80","50","48000","158","2.057261362608247","12.474683544303797","0.7092175343109681","51.0599829843753","30.728261935104403"
"28","true","80","8","150","12","80","50","28500","116","2.014693820093122","13.724137931034482","0.7250229849973877","51.24411602993496","35.81158709930399"
"30","true","80","8","150","12","80","50","10500","85","1.8652022956323602","13.329411764705883","0.7224053269817259","49.893916117541735","43.94343691794922"
"27","true","80","8","150","12","80","50","40500","130","1.9975652598622353","14.646153846153846","0.7864285295704164","50.704691530321675","30.31732183119302"
"23","true","80","8","150","12","80","50","48500","140","2.0578822633890246","12.407142857142857","0.7284692515446007","50.25714882571958","30.758651112636016"
"30","true","80","8","150","12","80","50","11000","79","1.7714380503730858","14.08860759493671","0.7156326817851171","50.06442094826724","43.988922654641705"
"28","true","80","8","150","12","80","50","29000","124","2.051741455298926","13.491935483870968","0.7081146510006984","51.102601850621284","35.196549357906086"
"30","true","80","8","150","12","80","50","11500","82","1.8937908915002244","14.5","0.7054553975442379","49.862970473944074","44.079796098421724"
"23","true","80","8","150","12","80","50","49000","147","2.0130464164925463","12.448979591836734","0.7384025716994298","50.53436280006592","30.610136261150867"
"27","true","80","8","150","12","80","50","41000","121","1.944633584429973","16.00826446280992","0.7731018272574718","50.75444414533471","30.471816488579552"
"28","true","80","8","150","12","80","50","29500","129","2.062079727283343","13.472868217054264","0.6820653458297338","51.22456508339808","34.781197921772375"
"30","true","80","8","150","12","80","50","12000","95","1.9930128841986028","13.442105263157895","0.692857054357994","50.353283264744434","42.974806391530244"
"23","true","80","8","150","12","80","50","49500","144","1.9443147041440472","12.868055555555555","0.7374311287917596","49.94406201197272","30.75208312910499"
"27","true","80","8","150","12","80","50","41500","110","1.9840147647721391","15.590909090909092","0.7635493753889896","50.05047643397499","30.443485932751692"
"30","true","80","8","150","12","80","50","12500","95","1.9640874647445095","13.789473684210526","0.7047269500611597","50.57184879459375","42.79825507303205"
"28","true","80","8","150","12","80","50","30000","145","2.1356638776035366","11.703448275862069","0.6551848722762454","51.34500711010926","33.89187334575042"
"23","true","80","8","150","12","80","50","50000","131","1.938573997468203","13.091603053435115","0.7524541551533238","50.13684976020477","31.004607391432213"
"27","true","80","8","150","12","80","50","42000","118","2.0242072908426856","15.432203389830509","0.7524839856070686","50.82529672275544","29.988138417802176"
"30","true","80","8","150","12","80","50","13000","105","1.9197080630959604","13.685714285714285","0.7399011189501437","49.71131576861958","42.567003234976966"
"28","true","80","8","150","12","80","50","30500","143","2.089506127340827","11.979020979020978","0.6907730681783358","51.0668283707695","33.982256641505735"
"27","true","80","8","150","12","80","50","42500","128","2.077386207020166","14.7265625","0.7365318090825662","50.800735251090565","29.47436525830801"
"30","true","80","8","150","12","80","50","13500","88","1.9249519010230012","15.227272727272727","0.7438101092866553","49.59144695868401","42.63866287618861"
"28","true","80","8","150","12","80","50","31000","143","2.081132252949257","12.188811188811188","0.7048071044080844","51.42966733832365","33.97745319086364"
"30","true","80","8","150","12","80","50","14000","92","1.86837998133654","16.108695652173914","0.7705780901605088","49.605130609511555","42.790608763846684"
"27","true","80","8","150","12","80","50","43000","147","2.105458321277085","13.333333333333334","0.6935177694766371","50.45381833846718","28.637290461719438"
"28","true","80","8","150","12","80","50","31500","127","2.0684832259087074","12.598425196850394","0.7185825919737373","51.049304791917045","34.02980099990197"
"30","true","80","8","150","12","80","50","14500","75","2.073906708522875","15.933333333333334","0.7606009886805922","51.33796617423861","43.08273698656994"
"27","true","80","8","150","12","80","50","43500","138","2.073347649737873","13.27536231884058","0.6876719279878638","51.067572979681046","28.95431820409764"
"28","true","80","8","150","12","80","50","32000","133","1.9504808325487446","12.842105263157896","0.7310398145509199","50.97928740728638","33.75561219488286"
"30","true","80","8","150","12","80","50","15000","92","2.081090584956554","15.706521739130435","0.7478862203439062","50.713761529623525","42.52700715616116"
"27","true","80","8","150","12","80","50","44000","139","2.0453382492916163","13.762589928057555","0.6602603705393988","50.66067557307743","28.875012253700618"
"30","true","80","8","150","12","80","50","15500","89","2.049570256171693","15.808988764044944","0.7652630431808293","50.78359553303331","42.446720909714735"
"28","true","80","8","150","12","80","50","32500","117","1.9643115207608455","13.41025641025641","0.7404354160864838","50.63331244755969","34.043525144593666"
"27","true","80","8","150","12","80","50","44500","141","2.0476054516995257","14","0.6471556059419902","51.06558003152886","28.633859425546515"
"30","true","80","8","150","12","80","50","16000","85","2.038620824593888","15.670588235294117","0.7460435613565404","50.52356215200982","42.61209685324968"
"28","true","80","8","150","12","80","50","33000","112","2.0694550397544327","11.375","0.6969377252502934","50.324688635678626","34.21360650916577"
"27","true","80","8","150","12","80","50","45000","133","2.0000354502091353","14.24812030075188","0.6673420408388415","50.83983726799961","28.713263405548474"
"30","true","80","8","150","12","80","50","16500","86","1.9469835114488576","15.790697674418604","0.7497297389355096","50.746902515926344","42.606705224977944"
"28","true","80","8","150","12","80","50","33500","126","2.0464240466187475","11.571428571428571","0.6827022048703444","50.82119405471357","33.54671110675424"
"27","true","80","8","150","12","80","50","45500","130","2.102066102392956","13.292307692307693","0.6525445687976641","51.19851594503948","28.608175669052052"
"30","true","80","8","150","12","80","50","17000","89","1.9318500673459431","15.438202247191011","0.7302980920144919","50.90516712231701","42.43750612685031"
"28","true","80","8","150","12","80","50","34000","125","2.0832711722285198","11.896","0.7339036402126818","51.06664212509296","33.08665817076757"
"30","true","80","8","150","12","80","50","17500","86","2.130194256781675","14.918604651162791","0.7127237189339067","50.324984421532925","42.23527105185766"
"27","true","80","8","150","12","80","50","46000","128","2.0570647704596587","13.484375","0.6718093541935839","50.76011475834538","28.7677678658955"
"28","true","80","8","150","12","80","50","34500","130","2.000952325565219","11.792307692307693","0.7220403807213037","50.25790212002115","32.89687285560239"
"30","true","80","8","150","12","80","50","18000","96","2.0929097321143635","15.302083333333334","0.751919910917167","50.94596712903748","41.87197333594746"
"27","true","80","8","150","12","80","50","46500","122","2.137974895374075","13.139344262295081","0.6936061650121071","51.117334983306186","28.580433290853836"
"28","true","80","8","150","12","80","50","35000","138","1.9580397467971837","12.094202898550725","0.7583191878417707","50.269867981760136","32.370257817860995"
"30","true","80","8","150","12","80","50","18500","95","2.137507165173318","15.610526315789473","0.7471365351355445","50.62046005290061","41.66268012939908"
"27","true","80","8","150","12","80","50","47000","113","2.16156802472436","13.752212389380531","0.717528333443559","51.2336703451357","28.690030389177533"
"30","true","80","8","150","12","80","50","19000","100","2.077930429056419","15.48","0.7235898116120631","51.18231048724068","41.699637290461716"
"28","true","80","8","150","12","80","50","35500","126","1.9371508863600175","12.904761904761905","0.7649959574918296","49.520490726211634","32.68473679051073"
"27","true","80","8","150","12","80","50","47500","130","2.119892772530838","14.153846153846153","0.7304507772017995","50.88327239320415","28.102440937163024"
"30","true","80","8","150","12","80","50","19500","101","2.067372286554296","16.22772277227723","0.7130456472776012","51.15303724713829","41.773845701401825"
"28","true","80","8","150","12","80","50","36000","133","1.9577357574874366","12.796992481203008","0.7719867319522027","49.82726008578927","32.27046368003137"
