altruistic_probability,selfish_probability,cost_of_altruism,benefit_from_altruism,disease,harshness,run_number,ticks,altruists,selfish,void,max_pink,max_green,max_black
0.26,0.26,0.0,0.75,1.0,0.75,2,76.0,1150.0,0.0,531.0,1206.0,411.0,943.0
0.26,0.26,0.0,0.75,1.0,0.75,3,62.0,1154.0,0.0,527.0,1197.0,372.0,847.0
0.26,0.26,0.0,0.75,1.0,0.75,4,60.0,1115.0,0.0,566.0,1151.0,401.0,931.0
0.26,0.26,0.0,0.75,1.0,0.75,5,75.0,1126.0,0.0,555.0,1140.0,418.0,896.0
0.26,0.26,0.0,0.75,1.0,0.75,6,56.0,1072.0,0.0,609.0,1091.0,398.0,880.0
0.26,0.26,0.0,0.75,1.0,0.75,7,74.0,1116.0,0.0,565.0,1138.0,425.0,827.0
0.26,0.26,0.0,0.75,1.0,0.75,8,81.0,1137.0,0.0,544.0,1155.0,417.0,916.0
0.26,0.26,0.0,0.75,1.0,0.75,9,66.0,1115.0,0.0,566.0,1197.0,432.0,873.0
0.26,0.26,0.0,0.75,1.0,1.0,0,50.0,245.0,0.0,1436.0,416.0,341.0,1459.0
0.26,0.26,0.0,0.75,1.0,1.0,1,26.0,279.0,0.0,1402.0,397.0,376.0,1413.0
0.26,0.26,0.0,0.75,1.0,1.0,2,36.0,236.0,0.0,1445.0,427.0,401.0,1445.0
0.26,0.26,0.0,0.75,1.0,1.0,3,32.0,242.0,0.0,1439.0,424.0,382.0,1439.0
0.26,0.26,0.0,0.75,1.0,1.0,4,30.0,235.0,0.0,1446.0,401.0,337.0,1446.0
0.26,0.26,0.0,0.75,1.0,1.0,5,40.0,196.0,0.0,1485.0,401.0,420.0,1485.0
0.26,0.26,0.0,0.75,1.0,1.0,6,50.0,148.0,0.0,1533.0,408.0,394.0,1533.0
0.26,0.26,0.0,0.75,1.0,1.0,7,28.0,212.0,0.0,1469.0,412.0,358.0,1469.0
0.26,0.26,0.0,0.75,1.0,1.0,8,25.0,238.0,0.0,1443.0,467.0,391.0,1443.0
0.26,0.26,0.0,0.75,1.0,1.0,9,28.0,192.0,0.0,1489.0,415.0,367.0,1489.0
0.26,0.26,0.0,1.0,0.0,0.0,0,73.0,1681.0,0.0,0.0,1681.0,783.0,39.0
0.26,0.26,0.0,1.0,0.0,0.0,1,114.0,1681.0,0.0,0.0,1681.0,809.0,33.0
0.26,0.26,0.0,1.0,0.0,0.0,2,84.0,1681.0,0.0,0.0,1681.0,811.0,63.0
0.26,0.26,0.0,1.0,0.0,0.0,3,85.0,1681.0,0.0,0.0,1681.0,809.0,59.0
0.26,0.26,0.0,1.0,0.0,0.0,4,78.0,1681.0,0.0,0.0,1681.0,792.0,42.0
0.26,0.26,0.0,1.0,0.0,0.0,5,76.0,1681.0,0.0,0.0,1681.0,786.0,57.0
0.26,0.26,0.0,1.0,0.0,0.0,6,72.0,1681.0,0.0,0.0,1681.0,809.0,36.0
0.26,0.26,0.0,1.0,0.0,0.0,7,94.0,1681.0,0.0,0.0,1681.0,851.0,38.0
0.26,0.26,0.0,1.0,0.0,0.0,8,65.0,1681.0,0.0,0.0,1681.0,811.0,42.0
0.26,0.26,0.0,1.0,0.0,0.0,9,175.0,1681.0,0.0,0.0,1681.0,788.0,51.0
0.26,0.26,0.0,1.0,0.0,0.25,0,66.0,1681.0,0.0,0.0,1681.0,759.0,319.0
0.26,0.26,0.0,1.0,0.0,0.25,1,84.0,1681.0,0.0,0.0,1681.0,743.0,284.0
0.26,0.26,0.0,1.0,0.0,0.25,2,109.0,1681.0,0.0,0.0,1681.0,752.0,345.0
0.26,0.26,0.0,1.0,0.0,0.25,3,74.0,1681.0,0.0,0.0,1681.0,762.0,340.0
0.26,0.26,0.0,1.0,0.0,0.25,4,82.0,1681.0,0.0,0.0,1681.0,668.0,307.0
0.26,0.26,0.0,1.0,0.0,0.25,5,81.0,1681.0,0.0,0.0,1681.0,783.0,336.0
0.26,0.26,0.0,1.0,0.0,0.25,6,109.0,1681.0,0.0,0.0,1681.0,718.0,324.0
0.26,0.26,0.0,1.0,0.0,0.25,7,86.0,1681.0,0.0,0.0,1681.0,795.0,342.0
0.26,0.26,0.0,1.0,0.0,0.25,8,106.0,1681.0,0.0,0.0,1681.0,784.0,326.0
0.26,0.26,0.0,1.0,0.0,0.25,9,95.0,1681.0,0.0,0.0,1681.0,749.0,367.0
0.26,0.26,0.0,1.0,0.0,0.5,0,88.0,1681.0,0.0,0.0,1681.0,668.0,519.0
0.26,0.26,0.0,1.0,0.0,0.5,1,102.0,1681.0,0.0,0.0,1681.0,649.0,532.0
0.26,0.26,0.0,1.0,0.0,0.5,2,70.0,1681.0,0.0,0.0,1681.0,693.0,490.0
0.26,0.26,0.0,1.0,0.0,0.5,3,82.0,1681.0,0.0,0.0,1681.0,654.0,501.0
0.26,0.26,0.0,1.0,0.0,0.5,4,65.0,1681.0,0.0,0.0,1681.0,713.0,493.0
0.26,0.26,0.0,1.0,0.0,0.5,5,88.0,1681.0,0.0,0.0,1681.0,715.0,510.0
0.26,0.26,0.0,1.0,0.0,0.5,6,75.0,1681.0,0.0,0.0,1681.0,686.0,524.0
0.26,0.26,0.0,1.0,0.0,0.5,7,97.0,1681.0,0.0,0.0,1681.0,692.0,510.0
0.26,0.26,0.0,1.0,0.0,0.5,8,97.0,1681.0,0.0,0.0,1681.0,789.0,510.0
0.26,0.26,0.0,1.0,0.0,0.5,9,96.0,1681.0,0.0,0.0,1681.0,630.0,509.0
0.26,0.26,0.0,1.0,0.0,0.75,0,120.0,1681.0,0.0,0.0,1681.0,590.0,609.0
0.26,0.26,0.0,1.0,0.0,0.75,1,88.0,1681.0,0.0,0.0,1681.0,624.0,648.0
0.26,0.26,0.0,1.0,0.0,0.75,2,118.0,1681.0,0.0,0.0,1681.0,599.0,661.0
0.26,0.26,0.0,1.0,0.0,0.75,3,126.0,1681.0,0.0,0.0,1681.0,528.0,628.0
0.26,0.26,0.0,1.0,0.0,0.75,4,91.0,1681.0,0.0,0.0,1681.0,495.0,697.0
0.26,0.26,0.0,1.0,0.0,0.75,5,100.0,1681.0,0.0,0.0,1681.0,641.0,593.0
0.26,0.26,0.0,1.0,0.0,0.75,6,95.0,1681.0,0.0,0.0,1681.0,651.0,663.0
0.26,0.26,0.0,1.0,0.0,0.75,7,89.0,1681.0,0.0,0.0,1681.0,647.0,619.0
0.26,0.26,0.0,1.0,0.0,0.75,8,66.0,1681.0,0.0,0.0,1681.0,672.0,650.0
0.26,0.26,0.0,1.0,0.0,0.75,9,113.0,1681.0,0.0,0.0,1681.0,558.0,610.0
0.26,0.26,0.0,1.0,0.0,1.0,0,76.0,1681.0,0.0,0.0,1681.0,488.0,727.0
0.26,0.26,0.0,1.0,0.0,1.0,1,106.0,1681.0,0.0,0.0,1681.0,540.0,752.0
0.26,0.26,0.0,1.0,0.0,1.0,2,82.0,1681.0,0.0,0.0,1681.0,493.0,700.0
0.26,0.26,0.0,1.0,0.0,1.0,3,96.0,1681.0,0.0,0.0,1681.0,516.0,732.0
0.26,0.26,0.0,1.0,0.0,1.0,4,73.0,1681.0,0.0,0.0,1681.0,510.0,731.0
0.26,0.26,0.0,1.0,0.0,1.0,5,89.0,1681.0,0.0,0.0,1681.0,483.0,736.0
0.26,0.26,0.0,1.0,0.0,1.0,6,69.0,1681.0,0.0,0.0,1681.0,548.0,756.0
0.26,0.26,0.0,1.0,0.0,1.0,7,122.0,1681.0,0.0,0.0,1681.0,452.0,762.0
0.26,0.26,0.0,1.0,0.0,1.0,8,80.0,1681.0,0.0,0.0,1681.0,482.0,744.0
0.26,0.26,0.0,1.0,0.0,1.0,9,83.0,1681.0,0.0,0.0,1681.0,537.0,668.0
0.26,0.26,0.0,1.0,0.25,0.0,0,79.0,1641.0,0.0,40.0,1641.0,700.0,195.0
0.26,0.26,0.0,1.0,0.25,0.0,1,84.0,1647.0,0.0,34.0,1647.0,807.0,177.0
0.26,0.26,0.0,1.0,0.25,0.0,2,64.0,1636.0,0.0,45.0,1645.0,751.0,183.0
0.26,0.26,0.0,1.0,0.25,0.0,3,107.0,1651.0,0.0,30.0,1651.0,782.0,185.0
0.26,0.26,0.0,1.0,0.25,0.0,4,95.0,1644.0,0.0,37.0,1645.0,706.0,183.0
0.26,0.26,0.0,1.0,0.25,0.0,5,79.0,1638.0,0.0,43.0,1640.0,767.0,192.0
0.26,0.26,0.0,1.0,0.25,0.0,6,81.0,1645.0,0.0,36.0,1645.0,798.0,177.0
0.26,0.26,0.0,1.0,0.25,0.0,7,57.0,1641.0,0.0,40.0,1645.0,720.0,142.0
0.26,0.26,0.0,1.0,0.25,0.0,8,95.0,1636.0,0.0,45.0,1641.0,780.0,192.0
0.26,0.26,0.0,1.0,0.25,0.0,9,137.0,1625.0,0.0,56.0,1639.0,810.0,212.0
0.26,0.26,0.0,1.0,0.25,0.25,0,121.0,1621.0,0.0,60.0,1633.0,729.0,413.0
0.26,0.26,0.0,1.0,0.25,0.25,1,86.0,1632.0,0.0,49.0,1639.0,701.0,422.0
0.26,0.26,0.0,1.0,0.25,0.25,2,78.0,1617.0,0.0,64.0,1635.0,636.0,432.0
0.26,0.26,0.0,1.0,0.25,0.25,3,81.0,1633.0,0.0,48.0,1648.0,616.0,450.0
0.26,0.26,0.0,1.0,0.25,0.25,4,105.0,1631.0,0.0,50.0,1635.0,694.0,422.0
0.26,0.26,0.0,1.0,0.25,0.25,5,63.0,1633.0,0.0,48.0,1635.0,722.0,465.0
0.26,0.26,0.0,1.0,0.25,0.25,6,100.0,1632.0,0.0,49.0,1642.0,641.0,457.0
0.26,0.26,0.0,1.0,0.25,0.25,7,75.0,1622.0,0.0,59.0,1632.0,687.0,432.0
0.26,0.26,0.0,1.0,0.25,0.25,8,78.0,1628.0,0.0,53.0,1633.0,735.0,440.0
0.26,0.26,0.0,1.0,0.25,0.25,9,72.0,1635.0,0.0,46.0,1643.0,684.0,398.0
0.26,0.26,0.0,1.0,0.25,0.5,0,68.0,1628.0,0.0,53.0,1629.0,608.0,565.0
0.26,0.26,0.0,1.0,0.25,0.5,1,104.0,1614.0,0.0,67.0,1617.0,573.0,580.0
0.26,0.26,0.0,1.0,0.25,0.5,2,103.0,1613.0,0.0,68.0,1631.0,626.0,591.0
0.26,0.26,0.0,1.0,0.25,0.5,3,86.0,1604.0,0.0,77.0,1630.0,621.0,560.0
0.26,0.26,0.0,1.0,0.25,0.5,4,129.0,1610.0,0.0,71.0,1625.0,626.0,542.0
0.26,0.26,0.0,1.0,0.25,0.5,5,58.0,1623.0,0.0,58.0,1623.0,590.0,597.0
0.26,0.26,0.0,1.0,0.25,0.5,6,102.0,1613.0,0.0,68.0,1628.0,653.0,533.0
0.26,0.26,0.0,1.0,0.25,0.5,7,91.0,1619.0,0.0,62.0,1627.0,692.0,552.0
0.26,0.26,0.0,1.0,0.25,0.5,8,81.0,1613.0,0.0,68.0,1629.0,646.0,571.0
0.26,0.26,0.0,1.0,0.25,0.5,9,73.0,1626.0,0.0,55.0,1626.0,651.0,568.0
0.26,0.26,0.0,1.0,0.25,0.75,0,108.0,1615.0,0.0,66.0,1618.0,521.0,673.0
0.26,0.26,0.0,1.0,0.25,0.75,1,81.0,1606.0,0.0,75.0,1618.0,528.0,671.0
0.26,0.26,0.0,1.0,0.25,0.75,2,95.0,1601.0,0.0,80.0,1621.0,563.0,688.0
0.26,0.26,0.0,1.0,0.25,0.75,3,74.0,1607.0,0.0,74.0,1607.0,557.0,682.0
0.26,0.26,0.0,1.0,0.25,0.75,4,69.0,1596.0,0.0,85.0,1601.0,485.0,642.0
0.26,0.26,0.0,1.0,0.25,0.75,5,83.0,1607.0,0.0,74.0,1618.0,548.0,661.0
0.26,0.26,0.0,1.0,0.25,0.75,6,61.0,1611.0,0.0,70.0,1611.0,500.0,646.0
0.26,0.26,0.0,1.0,0.25,0.75,7,112.0,1598.0,0.0,83.0,1606.0,519.0,690.0
0.26,0.26,0.0,1.0,0.25,0.75,8,63.0,1592.0,0.0,89.0,1604.0,552.0,642.0
0.26,0.26,0.0,1.0,0.25,0.75,9,62.0,1595.0,0.0,86.0,1606.0,494.0,691.0
0.26,0.26,0.0,1.0,0.25,1.0,0,107.0,1582.0,0.0,99.0,1609.0,431.0,778.0
0.26,0.26,0.0,1.0,0.25,1.0,1,118.0,1570.0,0.0,111.0,1591.0,426.0,803.0
0.26,0.26,0.0,1.0,0.25,1.0,2,68.0,1571.0,0.0,110.0,1577.0,461.0,755.0
0.26,0.26,0.0,1.0,0.25,1.0,3,75.0,1567.0,0.0,114.0,1592.0,373.0,806.0
0.26,0.26,0.0,1.0,0.25,1.0,4,64.0,1569.0,0.0,112.0,1569.0,459.0,764.0
0.26,0.26,0.0,1.0,0.25,1.0,5,89.0,1578.0,0.0,103.0,1590.0,421.0,765.0
0.26,0.26,0.0,1.0,0.25,1.0,6,80.0,1546.0,0.0,135.0,1586.0,432.0,759.0
0.26,0.26,0.0,1.0,0.25,1.0,7,66.0,1561.0,0.0,120.0,1561.0,406.0,786.0
0.26,0.26,0.0,1.0,0.25,1.0,8,69.0,1573.0,0.0,108.0,1595.0,409.0,826.0
0.26,0.26,0.0,1.0,0.25,1.0,9,56.0,1577.0,0.0,104.0,1577.0,419.0,790.0
0.26,0.26,0.0,1.0,0.5,0.0,0,87.0,1577.0,0.0,104.0,1612.0,659.0,289.0
0.26,0.26,0.0,1.0,0.5,0.0,1,88.0,1608.0,0.0,73.0,1608.0,707.0,262.0
0.26,0.26,0.0,1.0,0.5,0.0,2,84.0,1599.0,0.0,82.0,1607.0,733.0,307.0
0.26,0.26,0.0,1.0,0.5,0.0,3,77.0,1601.0,0.0,80.0,1606.0,715.0,283.0
0.26,0.26,0.0,1.0,0.5,0.0,4,87.0,1592.0,0.0,89.0,1610.0,656.0,298.0
0.26,0.26,0.0,1.0,0.5,0.0,5,71.0,1595.0,0.0,86.0,1605.0,712.0,282.0
0.26,0.26,0.0,1.0,0.5,0.0,6,83.0,1598.0,0.0,83.0,1606.0,727.0,288.0
0.26,0.26,0.0,1.0,0.5,0.0,7,82.0,1594.0,0.0,87.0,1613.0,721.0,288.0
0.26,0.26,0.0,1.0,0.5,0.0,8,59.0,1590.0,0.0,91.0,1597.0,661.0,303.0
0.26,0.26,0.0,1.0,0.5,0.0,9,129.0,1594.0,0.0,87.0,1607.0,749.0,294.0
0.26,0.26,0.0,1.0,0.5,0.25,0,86.0,1580.0,0.0,101.0,1588.0,624.0,479.0
0.26,0.26,0.0,1.0,0.5,0.25,1,66.0,1589.0,0.0,92.0,1589.0,634.0,457.0
0.26,0.26,0.0,1.0,0.5,0.25,2,108.0,1565.0,0.0,116.0,1588.0,624.0,492.0
0.26,0.26,0.0,1.0,0.5,0.25,3,67.0,1583.0,0.0,98.0,1583.0,626.0,449.0
0.26,0.26,0.0,1.0,0.5,0.25,4,77.0,1584.0,0.0,97.0,1589.0,644.0,500.0
0.26,0.26,0.0,1.0,0.5,0.25,5,89.0,1581.0,0.0,100.0,1587.0,638.0,489.0
0.26,0.26,0.0,1.0,0.5,0.25,6,85.0,1582.0,0.0,99.0,1588.0,582.0,503.0
0.26,0.26,0.0,1.0,0.5,0.25,7,91.0,1579.0,0.0,102.0,1587.0,648.0,490.0
0.26,0.26,0.0,1.0,0.5,0.25,8,71.0,1580.0,0.0,101.0,1595.0,664.0,479.0
0.26,0.26,0.0,1.0,0.5,0.25,9,66.0,1577.0,0.0,104.0,1599.0,606.0,502.0
0.26,0.26,0.0,1.0,0.5,0.5,0,65.0,1560.0,0.0,121.0,1562.0,533.0,643.0
0.26,0.26,0.0,1.0,0.5,0.5,1,95.0,1543.0,0.0,138.0,1572.0,543.0,632.0
0.26,0.26,0.0,1.0,0.5,0.5,2,74.0,1544.0,0.0,137.0,1573.0,553.0,630.0
0.26,0.26,0.0,1.0,0.5,0.5,3,125.0,1544.0,0.0,137.0,1577.0,564.0,644.0
0.26,0.26,0.0,1.0,0.5,0.5,4,84.0,1562.0,0.0,119.0,1562.0,492.0,652.0
0.26,0.26,0.0,1.0,0.5,0.5,5,71.0,1531.0,0.0,150.0,1555.0,617.0,588.0
0.26,0.26,0.0,1.0,0.5,0.5,6,73.0,1545.0,0.0,136.0,1563.0,567.0,639.0
0.26,0.26,0.0,1.0,0.5,0.5,7,77.0,1518.0,0.0,163.0,1559.0,628.0,636.0
0.26,0.26,0.0,1.0,0.5,0.5,8,81.0,1542.0,0.0,139.0,1547.0,534.0,641.0
0.26,0.26,0.0,1.0,0.5,0.5,9,87.0,1536.0,0.0,145.0,1572.0,584.0,632.0
0.26,0.26,0.0,1.0,0.5,0.75,0,65.0,1512.0,0.0,169.0,1520.0,479.0,727.0
0.26,0.26,0.0,1.0,0.5,0.75,1,50.0,1496.0,0.0,185.0,1520.0,431.0,734.0
0.26,0.26,0.0,1.0,0.5,0.75,2,57.0,1494.0,0.0,187.0,1513.0,440.0,693.0
0.26,0.26,0.0,1.0,0.5,0.75,3,86.0,1504.0,0.0,177.0,1542.0,457.0,726.0
0.26,0.26,0.0,1.0,0.5,0.75,4,79.0,1509.0,0.0,172.0,1527.0,478.0,749.0
0.26,0.26,0.0,1.0,0.5,0.75,5,85.0,1517.0,0.0,164.0,1531.0,503.0,710.0
0.26,0.26,0.0,1.0,0.5,0.75,6,81.0,1517.0,0.0,164.0,1525.0,450.0,764.0
0.26,0.26,0.0,1.0,0.5,0.75,7,65.0,1518.0,0.0,163.0,1523.0,464.0,717.0
0.26,0.26,0.0,1.0,0.5,0.75,8,81.0,1482.0,0.0,199.0,1542.0,465.0,722.0
0.26,0.26,0.0,1.0,0.5,0.75,9,69.0,1503.0,0.0,178.0,1513.0,485.0,766.0
0.26,0.26,0.0,1.0,0.5,1.0,0,50.0,1418.0,0.0,263.0,1423.0,441.0,799.0
0.26,0.26,0.0,1.0,0.5,1.0,1,79.0,1452.0,0.0,229.0,1460.0,435.0,846.0
0.26,0.26,0.0,1.0,0.5,1.0,2,61.0,1436.0,0.0,245.0,1458.0,425.0,777.0
0.26,0.26,0.0,1.0,0.5,1.0,3,75.0,1415.0,0.0,266.0,1439.0,414.0,807.0
0.26,0.26,0.0,1.0,0.5,1.0,4,52.0,1406.0,0.0,275.0,1418.0,417.0,831.0
0.26,0.26,0.0,1.0,0.5,1.0,5,76.0,1395.0,0.0,286.0,1445.0,391.0,786.0
0.26,0.26,0.0,1.0,0.5,1.0,6,49.0,1432.0,0.0,249.0,1443.0,426.0,808.0
0.26,0.26,0.0,1.0,0.5,1.0,7,60.0,1440.0,0.0,241.0,1443.0,400.0,793.0
0.26,0.26,0.0,1.0,0.5,1.0,8,53.0,1408.0,0.0,273.0,1418.0,387.0,834.0
0.26,0.26,0.0,1.0,0.5,1.0,9,91.0,1460.0,0.0,221.0,1460.0,444.0,790.0
0.26,0.26,0.0,1.0,0.75,0.0,0,84.0,1521.0,0.0,160.0,1564.0,668.0,368.0
0.26,0.26,0.0,1.0,0.75,0.0,1,54.0,1545.0,0.0,136.0,1562.0,633.0,396.0
0.26,0.26,0.0,1.0,0.75,0.0,2,139.0,1536.0,0.0,145.0,1565.0,644.0,387.0
0.26,0.26,0.0,1.0,0.75,0.0,3,89.0,1553.0,0.0,128.0,1556.0,665.0,399.0
0.26,0.26,0.0,1.0,0.75,0.0,4,73.0,1536.0,0.0,145.0,1562.0,706.0,367.0
0.26,0.26,0.0,1.0,0.75,0.0,5,101.0,1528.0,0.0,153.0,1567.0,648.0,395.0
0.26,0.26,0.0,1.0,0.75,0.0,6,84.0,1557.0,0.0,124.0,1568.0,657.0,396.0
0.26,0.26,0.0,1.0,0.75,0.0,7,64.0,1549.0,0.0,132.0,1556.0,638.0,411.0
0.26,0.26,0.0,1.0,0.75,0.0,8,90.0,1539.0,0.0,142.0,1568.0,660.0,381.0
0.26,0.26,0.0,1.0,0.75,0.0,9,101.0,1572.0,0.0,109.0,1572.0,689.0,395.0
0.26,0.26,0.0,1.0,0.75,0.25,0,71.0,1515.0,0.0,166.0,1537.0,606.0,587.0
0.26,0.26,0.0,1.0,0.75,0.25,1,79.0,1527.0,0.0,154.0,1537.0,637.0,523.0
0.26,0.26,0.0,1.0,0.75,0.25,2,76.0,1512.0,0.0,169.0,1540.0,561.0,536.0
0.26,0.26,0.0,1.0,0.75,0.25,3,74.0,1517.0,0.0,164.0,1537.0,646.0,532.0
0.26,0.26,0.0,1.0,0.75,0.25,4,79.0,1522.0,0.0,159.0,1537.0,606.0,537.0
0.26,0.26,0.0,1.0,0.75,0.25,5,90.0,1528.0,0.0,153.0,1541.0,560.0,573.0
0.26,0.26,0.0,1.0,0.75,0.25,6,87.0,1536.0,0.0,145.0,1539.0,591.0,520.0
0.26,0.26,0.0,1.0,0.75,0.25,7,63.0,1538.0,0.0,143.0,1538.0,574.0,583.0
0.26,0.26,0.0,1.0,0.75,0.25,8,64.0,1499.0,0.0,182.0,1529.0,664.0,552.0
0.26,0.26,0.0,1.0,0.75,0.25,9,65.0,1510.0,0.0,171.0,1539.0,617.0,526.0
0.26,0.26,0.0,1.0,0.75,0.5,0,97.0,1479.0,0.0,202.0,1503.0,527.0,662.0
0.26,0.26,0.0,1.0,0.75,0.5,1,63.0,1462.0,0.0,219.0,1485.0,516.0,701.0
0.26,0.26,0.0,1.0,0.75,0.5,2,67.0,1498.0,0.0,183.0,1504.0,478.0,658.0
0.26,0.26,0.0,1.0,0.75,0.5,3,60.0,1473.0,0.0,208.0,1487.0,527.0,681.0
0.26,0.26,0.0,1.0,0.75,0.5,4,73.0,1467.0,0.0,214.0,1490.0,485.0,703.0
0.26,0.26,0.0,1.0,0.75,0.5,5,83.0,1466.0,0.0,215.0,1501.0,538.0,691.0
0.26,0.26,0.0,1.0,0.75,0.5,6,62.0,1493.0,0.0,188.0,1493.0,523.0,638.0
0.26,0.26,0.0,1.0,0.75,0.5,7,57.0,1472.0,0.0,209.0,1496.0,533.0,689.0
0.26,0.26,0.0,1.0,0.75,0.5,8,66.0,1490.0,0.0,191.0,1492.0,534.0,673.0
0.26,0.26,0.0,1.0,0.75,0.5,9,62.0,1486.0,0.0,195.0,1510.0,588.0,635.0
0.26,0.26,0.0,1.0,0.75,0.75,0,57.0,1373.0,0.0,308.0,1418.0,460.0,704.0
0.26,0.26,0.0,1.0,0.75,0.75,1,71.0,1427.0,0.0,254.0,1431.0,458.0,743.0
0.26,0.26,0.0,1.0,0.75,0.75,2,55.0,1386.0,0.0,295.0,1407.0,434.0,737.0
0.26,0.26,0.0,1.0,0.75,0.75,3,55.0,1385.0,0.0,296.0,1418.0,455.0,778.0
0.26,0.26,0.0,1.0,0.75,0.75,4,53.0,1367.0,0.0,314.0,1409.0,408.0,790.0
0.26,0.26,0.0,1.0,0.75,0.75,5,99.0,1392.0,0.0,289.0,1428.0,440.0,764.0
0.26,0.26,0.0,1.0,0.75,0.75,6,55.0,1396.0,0.0,285.0,1411.0,447.0,760.0
0.26,0.26,0.0,1.0,0.75,0.75,7,73.0,1414.0,0.0,267.0,1453.0,422.0,793.0
0.26,0.26,0.0,1.0,0.75,0.75,8,105.0,1418.0,0.0,263.0,1443.0,466.0,750.0
0.26,0.26,0.0,1.0,0.75,0.75,9,57.0,1428.0,0.0,253.0,1428.0,412.0,795.0
0.26,0.26,0.0,1.0,0.75,1.0,0,53.0,1219.0,0.0,462.0,1246.0,409.0,967.0
0.26,0.26,0.0,1.0,0.75,1.0,1,45.0,1133.0,0.0,548.0,1133.0,400.0,913.0
0.26,0.26,0.0,1.0,0.75,1.0,2,56.0,1239.0,0.0,442.0,1251.0,391.0,1015.0
0.26,0.26,0.0,1.0,0.75,1.0,3,119.0,1276.0,0.0,405.0,1290.0,441.0,958.0
0.26,0.26,0.0,1.0,0.75,1.0,4,52.0,1219.0,0.0,462.0,1233.0,412.0,1018.0
0.26,0.26,0.0,1.0,0.75,1.0,5,51.0,1259.0,0.0,422.0,1259.0,406.0,914.0
0.26,0.26,0.0,1.0,0.75,1.0,6,57.0,1155.0,0.0,526.0,1238.0,355.0,917.0
0.26,0.26,0.0,1.0,0.75,1.0,7,55.0,1180.0,0.0,501.0,1187.0,416.0,877.0
0.26,0.26,0.0,1.0,0.75,1.0,8,67.0,1264.0,0.0,417.0,1270.0,439.0,917.0
0.26,0.26,0.0,1.0,0.75,1.0,9,58.0,1172.0,0.0,509.0,1201.0,402.0,906.0
0.26,0.26,0.0,1.0,1.0,0.0,0,118.0,1515.0,0.0,166.0,1515.0,666.0,455.0
0.26,0.26,0.0,1.0,1.0,0.0,1,83.0,1493.0,0.0,188.0,1513.0,562.0,471.0
0.26,0.26,0.0,1.0,1.0,0.0,2,70.0,1496.0,0.0,185.0,1511.0,629.0,428.0
0.26,0.26,0.0,1.0,1.0,0.0,3,77.0,1516.0,0.0,165.0,1516.0,660.0,398.0
0.26,0.26,0.0,1.0,1.0,0.0,4,92.0,1501.0,0.0,180.0,1524.0,679.0,498.0
0.26,0.26,0.0,1.0,1.0,0.0,5,93.0,1492.0,0.0,189.0,1503.0,633.0,454.0
0.26,0.26,0.0,1.0,1.0,0.0,6,102.0,1507.0,0.0,174.0,1527.0,642.0,495.0
0.26,0.26,0.0,1.0,1.0,0.0,7,108.0,1506.0,0.0,175.0,1512.0,604.0,467.0
0.26,0.26,0.0,1.0,1.0,0.0,8,88.0,1476.0,0.0,205.0,1506.0,666.0,455.0
0.26,0.26,0.0,1.0,1.0,0.0,9,95.0,1506.0,0.0,175.0,1512.0,654.0,456.0
0.26,0.26,0.0,1.0,1.0,0.25,0,62.0,1487.0,0.0,194.0,1487.0,567.0,606.0
0.26,0.26,0.0,1.0,1.0,0.25,1,90.0,1450.0,0.0,231.0,1485.0,567.0,643.0
0.26,0.26,0.0,1.0,1.0,0.25,2,115.0,1459.0,0.0,222.0,1484.0,575.0,591.0
0.26,0.26,0.0,1.0,1.0,0.25,3,72.0,1443.0,0.0,238.0,1480.0,575.0,612.0
0.26,0.26,0.0,1.0,1.0,0.25,4,76.0,1480.0,0.0,201.0,1480.0,631.0,634.0
0.26,0.26,0.0,1.0,1.0,0.25,5,115.0,1478.0,0.0,203.0,1502.0,614.0,570.0
0.26,0.26,0.0,1.0,1.0,0.25,6,103.0,1474.0,0.0,207.0,1475.0,547.0,587.0
0.26,0.26,0.0,1.0,1.0,0.25,7,65.0,1452.0,0.0,229.0,1478.0,587.0,576.0
0.26,0.26,0.0,1.0,1.0,0.25,8,94.0,1455.0,0.0,226.0,1472.0,545.0,595.0
0.26,0.26,0.0,1.0,1.0,0.25,9,85.0,1466.0,0.0,215.0,1481.0,551.0,606.0
0.26,0.26,0.0,1.0,1.0,0.5,0,66.0,1400.0,0.0,281.0,1436.0,466.0,724.0
0.26,0.26,0.0,1.0,1.0,0.5,1,48.0,1380.0,0.0,301.0,1400.0,475.0,711.0
0.26,0.26,0.0,1.0,1.0,0.5,2,68.0,1374.0,0.0,307.0,1404.0,519.0,739.0
0.26,0.26,0.0,1.0,1.0,0.5,3,80.0,1418.0,0.0,263.0,1443.0,455.0,740.0
0.26,0.26,0.0,1.0,1.0,0.5,4,57.0,1381.0,0.0,300.0,1401.0,504.0,715.0
0.26,0.26,0.0,1.0,1.0,0.5,5,69.0,1409.0,0.0,272.0,1434.0,463.0,731.0
0.26,0.26,0.0,1.0,1.0,0.5,6,71.0,1399.0,0.0,282.0,1425.0,483.0,779.0
0.26,0.26,0.0,1.0,1.0,0.5,7,57.0,1405.0,0.0,276.0,1408.0,482.0,744.0
0.26,0.26,0.0,1.0,1.0,0.5,8,60.0,1398.0,0.0,283.0,1423.0,494.0,720.0
0.26,0.26,0.0,1.0,1.0,0.5,9,58.0,1394.0,0.0,287.0,1406.0,460.0,744.0
